tau,slice,series,n,sq
84,sel,b24x96,629,71.9595803633436
84,sel,b24x120,629,74.03457075109482
84,sel,b48x72,629,71.27617034856914
84,sel,b48x96,629,70.33321799899782
84,sel,b48x120,629,72.45438663741868
84,sel,b72x96,629,71.85489921863066
84,sel,b72x120,629,74.11286335272106
84,sel,b96x120,629,73.83559025372003
84,sco,s24,400,50.71533019512654
84,sco,s48,400,51.796566290722744
84,sco,s72,400,49.3624433587287
84,sco,s96,400,49.578212580256874
84,sco,s120,400,50.41751510826376
84,sco,b24x48,400,51.08680114909531
84,sco,b24x72,400,49.783079771129366
84,sco,b24x96,400,49.720773398958855
84,sco,b24x120,400,49.97203979883808
84,sco,b48x72,400,50.41875536135522
84,sco,b48x96,400,50.33693228744043
84,sco,b48x120,400,50.6950056747351
84,sco,b72x96,400,49.104531291439486
84,sco,b72x120,400,49.56423224338771
84,sco,b96x120,400,49.62765753784356
87,sel,s24,626,75.70893862989978
87,sel,s48,626,71.0710649307087
87,sel,s72,626,74.83481445685555
87,sel,s96,626,74.13818669823809
87,sel,s120,626,78.09568139049411
87,sel,b24x48,626,72.94550850709956
87,sel,b24x72,626,74.71431746559406
87,sel,b24x96,626,73.96389483994064
87,sel,b24x120,626,75.51497300888028
87,sel,b48x72,626,72.4955193830594
87,sel,b48x96,626,71.68304756042588
87,sel,b48x120,626,73.28256805489919
87,sel,b72x96,626,74.04793259360162
87,sel,b72x120,626,75.83380010883717
87,sel,b96x120,626,75.6626052786195
87,sco,s24,400,53.169027245548406
87,sco,s48,400,53.8042625952336
87,sco,s72,400,50.838046871159065
87,sco,s96,400,51.008803701088844
87,sco,s120,400,52.48353837405105
87,sco,b24x48,400,53.323219905185766
87,sco,b24x72,400,51.701662349939774
87,sco,b24x96,400,51.66156546437455
87,sco,b24x120,400,52.24967847100073
87,sco,b48x72,400,52.1611218619004
87,sco,b48x96,400,52.08184772427524
87,sco,b48x120,400,52.76319590874809
87,sco,b72x96,400,50.57796430616289
87,sco,b72x120,400,51.33864909283459
87,sco,b96x120,400,51.40767476543076
90,sel,s24,623,75.64205282625764
90,sel,s48,623,69.55535296749514
90,sel,s72,623,74.08974969075445
90,sel,s96,623,75.38070720564698
90,sel,s120,623,78.42191566937294
90,sel,b24x48,623,72.11285168997772
90,sel,b24x72,623,74.32922340973246
90,sel,b24x96,623,74.58502826446076
90,sel,b24x120,623,75.74404704201021
90,sel,b48x72,623,71.31370640396057
90,sel,b48x96,623,71.42795581675979
90,sel,b48x120,623,72.55240919044866
90,sel,b72x96,623,74.2976961806225
90,sel,b72x120,623,75.64100165347371
90,sel,b96x120,623,76.3731993586044
90,sco,s24,400,53.01234290385437
90,sco,s48,400,54.86571928205194
90,sco,s72,400,50.942247480293815
90,sco,s96,400,51.09473253163681
90,sco,s120,400,53.02259126672297
90,sco,b24x48,400,53.759158484106855
90,sco,b24x72,400,51.64937106602272
90,sco,b24x96,400,51.63360505508957
90,sco,b24x120,400,52.412419008022894
90,sco,b48x72,400,52.73036464143776
90,sco,b48x96,400,52.65282998938902
90,sco,b48x120,400,53.521819079339224
90,sco,b72x96,400,50.71321234138715
90,sco,b72x120,400,51.64353007132779
90,sco,b96x120,400,51.640292155478775
93,sel,s24,620,77.15224367202913
93,sel,s48,620,71.60755529186476
93,sel,s72,620,73.65248229790348
93,sel,s96,620,75.28021019208464
93,sel,s120,620,78.05460994827281
93,sel,b24x48,620,73.94693592603744
93,sel,b24x72,620,74.85318996501833
93,sel,b24x96,620,75.38688326729616
93,sel,b24x120,620,76.4553300545819
93,sel,b48x72,620,72.073469911872
93,sel,b48x96,620,72.32217789968902
93,sel,b48x120,620,73.33440690711858
93,sel,b72x96,620,74.00726192015907
93,sel,b72x120,620,75.24059434570732
93,sel,b96x120,620,76.0489821886585
93,sco,s24,400,51.71476862794921
93,sco,s48,400,53.40238414131328
93,sco,s72,400,51.096931570376356
93,sco,s96,400,50.33780548834144
93,sco,s120,400,52.97894109066026
93,sco,b24x48,400,52.36433052946228
93,sco,b24x72,400,51.086433896460775
93,sco,b24x96,400,50.55208226790146
93,sco,b24x120,400,51.61760643815675
93,sco,b48x72,400,52.09091061192453
93,sco,b48x96,400,51.47748555743496
93,sco,b48x120,400,52.69068469735904
93,sco,b72x96,400,50.35114358284319
93,sco,b72x120,400,51.57767213124218
93,sco,b96x120,400,51.204151517431455
96,sel,s24,620,78.90798525004888
96,sel,s48,620,74.07314350692495
96,sel,s72,620,74.59262036581396
96,sel,s96,620,77.40797860617623
96,sel,s120,620,78.01782292237878
96,sel,b24x48,620,76.16286180958932
96,sel,b24x72,620,76.1981866295505
96,sel,b24x96,620,77.42443664277027
96,sel,b24x120,620,77.3420588524697
96,sel,b48x72,620,73.90819345300864
96,sel,b48x96,620,74.79071703605493
96,sel,b48x120,620,74.71319195024357
96,sel,b72x96,620,75.44569103189106
96,sel,b72x120,620,75.60968839295708
96,sel,b96x120,620,77.10425480612521
96,sco,s24,400,53.25895270413249
96,sco,s48,400,54.54489163406168
96,sco,s72,400,53.12164228437615
96,sco,s96,400,50.57538003768869
96,sco,s120,400,54.433351408532786
96,sco,b24x48,400,53.72204162820843
96,sco,b24x72,400,52.880916163448475
96,sco,b24x96,400,51.4224984049184
96,sco,b24x120,400,53.15579677885587
96,sco,b48x72,400,53.684313553857386
96,sco,b48x96,400,52.134424191060745
96,sco,b48x120,400,54.01142012165822
96,sco,b72x96,400,51.38479118581044
96,sco,b72x120,400,53.252841492076826
96,sco,b96x120,400,52.05817867318262
99,sel,s24,620,79.457242090574
99,sel,s48,620,75.82027815796039
99,sel,s72,620,75.98479607553641
99,sel,s96,620,78.99891496846486
99,sel,s120,620,78.46997487332618
99,sel,b24x48,620,77.36053952943982
99,sel,b24x72,620,77.17230483090997
99,sel,b24x96,620,78.41309037674593
99,sel,b24x120,620,77.73159494566885
99,sel,b48x72,620,75.40796350681208
99,sel,b48x96,620,76.38650545826424
99,sel,b48x120,620,75.69793664972838
99,sel,b72x96,620,76.91512224998249
99,sel,b72x120,620,76.51663184698315
99,sel,b96x120,620,78.17495494878605
99,sco,s24,400,54.49388649317258
99,sco,s48,400,54.990212073828545
99,sco,s72,400,54.34990060724557
99,sco,s96,400,50.444523280836336
99,sco,s120,400,55.04774422844285
99,sco,b24x48,400,54.58618812713935
99,sco,b24x72,400,54.14951492871519
99,sco,b24x96,400,52.03247079876189
99,sco,b24x120,400,54.1883131076644
99,sco,b48x72,400,54.519473071164036
99,sco,b48x96,400,52.31574447839427
99,sco,b48x120,400,54.594101496921404
99,sco,b72x96,400,51.978072077868994
99,sco,b72x120,400,54.24291015918588
99,sco,b96x120,400,52.336658946242906
102,sel,s24,620,80.14849343360575
102,sel,s48,620,76.27881682223722
102,sel,s72,620,76.67277736436479
102,sel,s96,620,78.66946747892155
102,sel,s120,620,78.44416584611915
102,sel,b24x48,620,77.9399021829115
102,sel,b24x72,620,77.86341418649175
102,sel,b24x96,620,78.44614046722
102,sel,b24x120,620,77.88314383045534
102,sel,b48x72,620,75.83283134563402
102,sel,b48x96,620,76.19267073070411
102,sel,b48x120,620,75.68109811551062
102,sel,b72x96,620,77.1182923917583
102,sel,b72x120,620,76.93777509544194
102,sel,b96x120,620,78.01578507106444
102,sco,s24,400,55.01481370111147
102,sco,s48,400,54.81384234470351
102,sco,s72,400,55.13124113691643
102,sco,s96,400,51.40037632113399
102,sco,s120,400,54.370208832097205
102,sco,b24x48,400,54.75950720291904
102,sco,b24x72,400,54.812691730014386
102,sco,b24x96,400,52.83578657733899
102,sco,b24x120,400,54.15136874668717
102,sco,b48x72,400,54.81508400678608
102,sco,b48x96,400,52.748863718387014
102,sco,b48x120,400,54.19859313457415
102,sco,b72x96,400,52.89189539046992
102,sco,b72x120,400,54.35160780674279
102,sco,b96x120,400,52.52288987158482
105,sel,s24,617,80.83963566090875
105,sel,s48,617,77.82938768937726
105,sel,s72,617,78.26485390337602
105,sel,s96,617,80.66923416772832
105,sel,s120,617,79.13805961016793
105,sel,b24x48,617,79.03104029575135
105,sel,b24x72,617,78.96613616249341
105,sel,b24x96,617,79.79690663279251
105,sel,b24x120,617,78.56785978960507
105,sel,b48x72,617,77.28208200831872
105,sel,b48x96,617,77.86087253192758
105,sel,b48x120,617,76.69648559486953
105,sel,b72x96,617,78.92303550850738
105,sel,b72x120,617,78.10122176406595
105,sel,b96x120,617,79.32893698380889
105,sco,s24,400,53.893898467281616
105,sco,s48,400,54.089922597685735
105,sco,s72,400,54.56916280654086
105,sco,s96,400,51.03564539912218
105,sco,s120,400,53.435062061520746
105,sco,b24x48,400,53.823560557293085
105,sco,b24x72,400,53.935975461290084
105,sco,b24x96,400,52.06131816859208
105,sco,b24x120,400,53.021007484834115
105,sco,b48x72,400,54.15668110235265
105,sco,b48x96,400,52.21343299833917
105,sco,b48x120,400,53.306820901880265
105,sco,b72x96,400,52.473632901482546
105,sco,b72x120,400,53.626013667883996
105,sco,b96x120,400,51.871151659146804
108,sel,s24,614,80.54630657744785
108,sel,s48,614,77.76452569055073
108,sel,s72,614,77.58313653796145
108,sel,s96,614,82.47820537953262
108,sel,s120,614,78.88797718371615
108,sel,b24x48,614,78.79697640066492
108,sel,b24x72,614,78.49069140731265
108,sel,b24x96,614,80.59551439558348
108,sel,b24x120,614,78.42346773797141
108,sel,b48x72,614,76.90238056423644
108,sel,b48x96,614,78.71908738049189
108,sel,b48x120,614,76.53501252067852
108,sel,b72x96,614,79.42498099444435
108,sel,b72x120,614,77.6400748286569
108,sel,b96x120,614,80.12141459829951
108,sco,s24,400,55.71605565363987
108,sco,s48,400,54.797324640848416
108,sco,s72,400,55.9913210322419
108,sco,s96,400,51.89345194583751
108,sco,s120,400,54.67598702866757
108,sco,b24x48,400,55.061862186992855
108,sco,b24x72,400,55.537909975545205
108,sco,b24x96,400,53.3961959910968
108,sco,b24x120,400,54.438468594104066
108,sco,b48x72,400,55.24513106331251
108,sco,b48x96,400,52.99575690842923
108,sco,b48x120,400,54.248818029858256
108,sco,b72x96,400,53.65055244117657
108,sco,b72x120,400,54.96161595611086
108,sco,b96x120,400,52.89755810630077
111,sel,s24,611,80.35056166323295
111,sel,s48,611,76.88261165586059
111,sel,s72,611,78.56437960271526
111,sel,s96,611,83.41668549264523
111,sel,s120,611,80.55960795842834
111,sel,b24x48,611,78.20932056435741
111,sel,b24x72,611,78.88748795797758
111,sel,b24x96,611,80.92294662617113
111,sel,b24x120,611,79.28570088851231
111,sel,b48x72,611,77.0602303937085
111,sel,b48x96,611,78.76305301236509
111,sel,b48x120,611,77.16096540440833
111,sel,b72x96,611,80.33965570280421
111,sel,b72x120,611,78.9808010969023
111,sel,b96x120,611,81.43287490434984
111,sco,s24,400,55.79108020804116
111,sco,s48,400,55.517436070365974
111,sco,s72,400,56.593335317079465
111,sco,s96,400,52.19252463314051
111,sco,s120,400,56.03514646118035
111,sco,b24x48,400,55.46786866160194
111,sco,b24x72,400,55.86254789055016
111,sco,b24x96,400,53.55025632438431
111,sco,b24x120,400,55.132455498664626
111,sco,b48x72,400,55.896349624142886
111,sco,b48x96,400,53.419718365791354
111,sco,b48x120,400,55.26335258653546
111,sco,b72x96,400,54.0822385455771
111,sco,b72x120,400,55.93725541076435
111,sco,b96x120,400,53.65868046267002
114,sel,s24,608,79.37039862832523
114,sel,s48,608,76.10961244431664
114,sel,s72,608,77.53889474377864
114,sel,s96,608,83.57439360751329
114,sel,s120,608,80.81141223329792
114,sel,b24x48,608,77.2755899593138
114,sel,b24x72,608,77.82132638027967
114,sel,b24x96,608,80.37686603455055
114,sel,b24x120,608,78.82862932362873
114,sel,b48x72,608,76.1978239731033
114,sel,b48x96,608,78.38810184015708
114,sel,b48x120,608,76.83431778070133
114,sel,b72x96,608,79.86208309910336
114,sel,b72x120,608,78.55503077141688
114,sel,b96x120,608,81.63401949754281
114,sco,s24,400,53.850269708466065
114,sco,s48,400,55.13636615796308
114,sco,s72,400,56.336569420852655
114,sco,s96,400,52.022586526599284
114,sco,s120,400,56.20334319175653
114,sco,b24x48,400,54.35617933359707
114,sco,b24x72,400,54.768775156420745
114,sco,b24x96,400,52.45350195112874
114,sco,b24x120,400,54.13471667751254
114,sco,b48x72,400,55.53383695894589
114,sco,b48x96,400,53.04799559509041
114,sco,b48x120,400,54.99639340603332
114,sco,b72x96,400,53.86539934424175
114,sco,b72x120,400,55.83834036497102
114,sco,b96x120,400,53.575724556454645
117,sel,s24,605,78.7308084008955
117,sel,s48,605,75.8965645413825
117,sel,s72,605,76.15203420145424
117,sel,s96,605,83.1095571045501
117,sel,s120,605,80.26959720180973
117,sel,b24x48,605,76.78127014008209
117,sel,b24x72,605,76.6668046648131
117,sel,b24x96,605,79.71383233792739
117,sel,b24x120,605,78.14369756335483
117,sel,b48x72,605,75.3817915317727
117,sel,b48x96,605,77.99324673656581
117,sel,b48x120,605,76.34614070194361
117,sel,b72x96,605,78.9376822094327
117,sel,b72x120,605,77.47164952337502
117,sel,b96x120,605,81.08456346699168
117,sco,s24,400,55.97074648602006
117,sco,s48,400,56.76899201428313
117,sco,s72,400,56.56007029183666
117,sco,s96,400,52.543905993666215
117,sco,s120,400,56.37875532996456
117,sco,b24x48,400,56.259916762994564
117,sco,b24x72,400,55.997054371152544
117,sco,b24x96,400,53.767210249945265
117,sco,b24x120,400,55.39058324085754
117,sco,b48x72,400,56.415549412922985
117,sco,b48x96,400,54.10883019550648
117,sco,b48x120,400,55.8858577142981
117,sco,b72x96,400,54.26473571272341
117,sco,b72x120,400,56.054461210879424
117,sco,b96x120,400,53.889055112990334
12,sel,s24,689,41.7025577949477
12,sel,s48,689,41.017097434852374
12,sel,s72,689,42.92771115923539
12,sel,s96,689,46.96024520792352
12,sel,s120,689,48.21695340324189
12,sel,b24x48,689,41.19143377211352
12,sel,b24x72,689,41.95558014527609
12,sel,b24x96,689,43.606410527368865
12,sel,b24x120,689,43.909282646955205
12,sel,b48x72,689,41.75086817544054
12,sel,b48x96,689,43.400087363364285
12,sel,b48x120,689,43.752075141459386
12,sel,b72x96,689,44.54680004496517
12,sel,b72x120,689,44.9319763879929
12,sel,b96x120,689,47.10692846516613
12,sco,s24,376,31.67335823801715
12,sco,s48,376,29.841941749793293
12,sco,s72,376,28.732301537891956
12,sco,s96,376,31.698525727552543
12,sco,s120,376,31.124148789242224
12,sco,b24x48,376,30.57995856560121
12,sco,b24x72,376,29.950063660960993
12,sco,b24x96,376,31.242145200935685
12,sco,b24x120,376,30.780503550293428
12,sco,b48x72,376,29.109240638869487
12,sco,b48x96,376,30.364075876645504
12,sco,b48x120,376,29.98781240598547
12,sco,b72x96,376,29.88125118693825
12,sco,b72x120,376,29.558277104635682
12,sco,b96x120,376,30.88994654948324
15,sel,s24,686,42.30184591712358
15,sel,s48,686,41.36786215172762
15,sel,s72,686,42.87708179890187
15,sel,s96,686,47.07722085189831
15,sel,s120,686,47.71484720475611
15,sel,b24x48,686,41.61914549192651
15,sel,b24x72,686,42.23680935656726
15,sel,b24x96,686,44.00781970044298
15,sel,b24x120,686,43.869669972645525
15,sel,b48x72,686,41.89881676369682
15,sel,b48x96,686,43.66579461153626
15,sel,b48x120,686,43.60290162516395
15,sel,b72x96,686,44.61188185527553
15,sel,b72x120,686,44.65428664492765
15,sel,b96x120,686,46.911587027530715
15,sco,s24,376,31.16482470225479
15,sco,s48,376,29.49424821654123
15,sco,s72,376,28.35485613118868
15,sco,s96,376,30.95294771406503
15,sco,s120,376,31.59821227799616
15,sco,b24x48,376,30.195209271763105
15,sco,b24x72,376,29.519753008859468
15,sco,b24x96,376,30.645585755110584
15,sco,b24x120,376,30.6609241803879
15,sco,b48x72,376,28.755784832212935
15,sco,b48x96,376,29.85024204805406
15,sco,b48x120,376,29.949185383933585
15,sco,b72x96,376,29.363179455544696
15,sco,b72x120,376,29.540211653382983
15,sco,b96x120,376,30.724944307618962
18,sel,s24,683,42.30206507284571
18,sel,s48,683,41.08317402257047
18,sel,s72,683,42.20803672234047
18,sel,s96,683,46.84488761960416
18,sel,s120,683,47.50368295725021
18,sel,b24x48,683,41.46236663605033
18,sel,b24x72,683,41.85788087201657
18,sel,b24x96,683,43.86164920413791
18,sel,b24x120,683,43.71658000912816
18,sel,b48x72,683,41.41145224198082
18,sel,b48x96,683,43.39914610818547
18,sel,b48x120,683,43.31312379109971
18,sel,b72x96,683,44.13457594441411
18,sel,b72x120,683,44.18766769205441
18,sel,b96x120,683,46.70150070967351
18,sco,s24,376,31.762526432123465
18,sco,s48,376,31.161132817546303
18,sco,s72,376,29.702831607975874
18,sco,s96,376,31.931767687079184
18,sco,s120,376,33.38256107013887
18,sco,b24x48,376,31.342968768669074
18,sco,b24x72,376,30.47989657115204
18,sco,b24x96,376,31.43819594271352
18,sco,b24x120,376,31.781124962588663
18,sco,b48x72,376,30.28020759520767
18,sco,b48x96,376,31.205347392973078
18,sco,b48x120,376,31.63199581153669
18,sco,b72x96,376,30.53297411591192
18,sco,b72x120,376,31.089914472316337
18,sco,b96x120,376,32.15072283867665
21,sel,s24,680,43.705040470858805
21,sel,s48,680,43.7370309574485
21,sel,s72,680,43.35394307585676
21,sel,s96,680,46.84190188991401
21,sel,s120,680,49.49979091892156
21,sel,b24x48,680,43.5109203654042
21,sel,b24x72,680,43.15804233110037
21,sel,b24x96,680,44.47711278948524
21,sel,b24x120,680,45.37056048492218
21,sel,b48x72,680,43.30511644645785
21,sel,b48x96,680,44.652010684210964
21,sel,b48x120,680,45.570606391974565
21,sel,b72x96,680,44.68469280838945
21,sel,b72x120,680,45.73482205970939
21,sel,b96x120,680,47.654546004354486
21,sco,s24,376,32.55086206382353
21,sco,s48,376,32.17635599176774
21,sco,s72,376,31.067497502266924
21,sco,s96,376,33.38304195978013
21,sco,s120,376,35.06304529662234
21,sco,b24x48,376,32.26509570312625
21,sco,b24x72,376,31.568952828909325
21,sco,b24x96,376,32.54017548587849
21,sco,b24x120,376,33.02637306145914
21,sco,b48x72,376,31.45617525998221
21,sco,b48x96,376,32.45488511349023
21,sco,b48x120,376,32.95281356297334
21,sco,b72x96,376,31.93245894987144
21,sco,b72x120,376,32.62311326825075
21,sco,b96x120,376,33.75765765796496
24,sel,s24,677,44.41790688655655
24,sel,s48,677,44.42489961003865
24,sel,s72,677,45.20165777802919
24,sel,s96,677,47.670858016819594
24,sel,s120,677,49.361320666639166
24,sel,b24x48,677,44.21760585332839
24,sel,b24x72,677,44.48418644341716
24,sel,b24x96,677,45.28002606183917
24,sel,b24x120,677,45.80085876307206
24,sel,b48x72,677,44.544184473754484
24,sel,b48x96,677,45.433044247116236
24,sel,b48x120,677,45.9156813204523
24,sel,b72x96,677,46.02713911276431
24,sel,b72x120,677,46.57862450422991
24,sel,b96x120,677,47.93220286601071
24,sco,s24,376,33.576100277776185
24,sco,s48,376,33.08978085752584
24,sco,s72,376,32.003575877131084
24,sco,s96,376,34.659015528974464
24,sco,s120,376,35.452986059814876
24,sco,b24x48,376,33.23820207963259
24,sco,b24x72,376,32.56643144438991
24,sco,b24x96,376,33.64607514613565
24,sco,b24x120,376,33.79685969327094
24,sco,b48x72,376,32.38374214025767
24,sco,b48x96,376,33.519815576883644
24,sco,b48x120,376,33.63857864907524
24,sco,b72x96,376,33.05242865774349
24,sco,b72x120,376,33.3031820701545
24,sco,b96x120,376,34.647353367716576
27,sel,s24,674,44.13060579083108
27,sel,s48,674,44.54549588069233
27,sel,s72,674,44.44170709386041
27,sel,s96,674,47.524304376301856
27,sel,s120,674,48.10750133146639
27,sel,b24x48,674,44.16039092259823
27,sel,b24x72,674,43.92386468860485
27,sel,b24x96,674,45.09296295228929
27,sel,b24x120,674,45.18888608887739
27,sel,b48x72,674,44.21648624598468
27,sel,b48x96,674,45.43530046618811
27,sel,b48x120,674,45.52428635909073
27,sel,b72x96,674,45.57110472709305
27,sel,b72x120,674,45.63203956595233
27,sel,b96x120,674,47.243399252563584
27,sco,s24,376,33.70510825577237
27,sco,s48,376,33.8671630907247
27,sco,s72,376,32.5055170909261
27,sco,s96,376,34.61609804774923
27,sco,s120,376,35.72162939484346
27,sco,b24x48,376,33.672367076627225
27,sco,b24x72,376,32.89874947391509
27,sco,b24x96,376,33.65269000821091
27,sco,b24x120,376,34.01101873842012
27,sco,b48x72,376,33.03212437153265
27,sco,b48x96,376,33.85684268000889
27,sco,b48x120,376,34.24448434270074
27,sco,b72x96,376,33.28322022733106
27,sco,b72x120,376,33.66029443115016
27,sco,b96x120,376,34.81104934067451
30,sel,s24,671,44.84536339614336
30,sel,s48,671,43.99825665382001
30,sel,s72,671,44.52843440230359
30,sel,s96,671,47.90175093950251
30,sel,s120,671,48.28367510236258
30,sel,b24x48,671,44.217378849074805
30,sel,b24x72,671,44.34698844263504
30,sel,b24x96,671,45.5909815641541
30,sel,b24x120,671,45.605905088711594
30,sel,b48x72,671,44.06242292456598
30,sel,b48x96,671,45.40706608929352
30,sel,b48x120,671,45.390776617172556
30,sel,b72x96,671,45.77964020562231
30,sel,b72x120,671,45.76216843375696
30,sel,b96x120,671,47.50412005769196
30,sco,s24,376,33.10196294346001
30,sco,s48,376,33.69171232671399
30,sco,s72,376,32.385392742505196
30,sco,s96,376,33.51861284986599
30,sco,s120,376,35.703145893479295
30,sco,b24x48,376,33.26808699733008
30,sco,b24x72,376,32.54958285981574
30,sco,b24x96,376,32.796012617288106
30,sco,b24x120,376,33.6685824004896
30,sco,b48x72,376,32.87941011511259
30,sco,b48x96,376,33.22883085297279
30,sco,b48x120,376,34.17276438390165
30,sco,b72x96,376,32.68623416466562
30,sco,b72x120,376,33.55932972016457
30,sco,b96x120,376,34.27469410420973
33,sel,s24,668,45.820873562682834
33,sel,s48,668,43.60207791480323
33,sel,s72,668,45.7050723193576
33,sel,s96,668,48.0687399574571
33,sel,s120,668,48.63363408780142
33,sel,b24x48,668,44.48731288722006
33,sel,b24x72,668,45.458750937380394
33,sel,b24x96,668,46.203716366795014
33,sel,b24x120,668,46.25739640241976
33,sel,b48x72,668,44.437129007228684
33,sel,b48x96,668,45.294972163144095
33,sel,b48x120,668,45.239811719269106
33,sel,b72x96,668,46.43147191824265
33,sel,b72x120,668,46.47211758794478
33,sel,b96x120,668,47.75227283466987
33,sco,s24,376,32.85757170866416
33,sco,s48,376,33.604054459766964
33,sco,s72,376,32.06185770144823
33,sco,s96,376,33.36972769817852
33,sco,s120,376,35.92141054945468
33,sco,b24x48,376,33.08688045493082
33,sco,b24x72,376,32.26083477123365
33,sco,b24x96,376,32.57780606099186
33,sco,b24x120,376,33.641649384841855
33,sco,b48x72,376,32.67114946450913
33,sco,b48x96,376,33.07145014432298
33,sco,b48x120,376,34.218562110168904
33,sco,b72x96,376,32.40985946250429
33,sco,b72x120,376,33.45809669742442
33,sco,b96x120,376,34.28094608110876
36,sel,s24,665,48.17182527623509
36,sel,s48,665,45.29269675707451
36,sel,s72,665,46.16720503390308
36,sel,s96,665,48.320345948937785
36,sel,s120,665,48.8973926080184
36,sel,b24x48,665,46.49610883665369
36,sel,b24x72,665,46.81472109099853
36,sel,b24x96,665,47.63377725242295
36,sel,b24x120,665,47.54559721240384
36,sel,b48x72,665,45.47782191377826
36,sel,b48x96,665,46.354617446166166
36,sel,b48x120,665,46.19663776700421
36,sel,b72x96,665,46.82114506568317
36,sel,b72x120,665,46.870711743268856
36,sel,b96x120,665,47.96460430484792
36,sco,s24,376,32.49727641778203
36,sco,s48,376,33.713112566983895
36,sco,s72,376,32.092470082910474
36,sco,s96,376,33.35557080314712
36,sco,s120,376,34.69179860300112
36,sco,b24x48,376,32.971237995378125
36,sco,b24x72,376,32.11745105942867
36,sco,b24x96,376,32.39144888851418
36,sco,b24x120,376,32.837841682504994
36,sco,b48x72,376,32.74234496214436
36,sco,b48x96,376,33.101762196065714
36,sco,b48x120,376,33.62791976061558
36,sco,b72x96,376,32.41883743740051
36,sco,b72x120,376,32.919064806543815
36,sco,b96x120,376,33.63405705712627
39,sel,s24,662,48.70583183615099
39,sel,s48,662,45.420905633281066
39,sel,s72,662,44.95802921325986
39,sel,s96,662,48.47130739268429
39,sel,s120,662,49.04818777620172
39,sel,b24x48,662,46.81333296757347
39,sel,b24x72,662,46.44301156258993
39,sel,b24x96,662,47.99317267813558
39,sel,b24x120,662,47.82863792495445
39,sel,b48x72,662,44.84305619999379
39,sel,b48x96,662,46.44762677542168
39,sel,b48x120,662,46.24507384649912
39,sel,b72x96,662,46.301962481859576
39,sel,b72x120,662,46.32216394098568
39,sel,b96x120,662,48.10690443062847
39,sco,s24,376,32.82304082293875
39,sco,s48,376,33.85852575578088
39,sco,s72,376,32.131384595965606
39,sco,s96,376,33.16619098202825
39,sco,s120,376,34.868145592540365
39,sco,b24x48,376,33.217829893517276
39,sco,b24x72,376,32.29735985319112
39,sco,b24x96,376,32.43955156393744
39,sco,b24x120,376,33.04293895419504
39,sco,b48x72,376,32.83794805042227
39,sco,b48x96,376,33.058634667416456
39,sco,b48x120,376,33.773558498179604
39,sco,b72x96,376,32.34348094666938
39,sco,b72x120,376,33.04631447610093
39,sco,b96x120,376,33.51686221970494
42,sel,s24,659,47.413752103345786
42,sel,s48,659,44.512175416287974
42,sel,s72,659,43.96768873259586
42,sel,s96,659,47.21359054989365
42,sel,s120,659,47.71488651419059
42,sel,b24x48,659,45.6972448923554
42,sel,b24x72,659,45.269204381371864
42,sel,b24x96,659,46.62534496702507
42,sel,b24x120,659,46.31935040789852
42,sel,b48x72,659,43.797670207981454
42,sel,b48x96,659,45.217902304507035
42,sel,b48x120,659,44.85690776829049
42,sel,b72x96,659,45.167825550880764
42,sel,b72x120,659,45.07732209794425
42,sel,b96x120,659,46.801098191899385
42,sco,s24,376,34.17543899179848
42,sco,s48,376,34.793918215733584
42,sco,s72,376,32.506226891558796
42,sco,s96,376,33.55245589452021
42,sco,s120,376,35.37249151454688
42,sco,b24x48,376,34.35913233841434
42,sco,b24x72,376,33.12445637532302
42,sco,b24x96,376,33.255948994512266
42,sco,b24x120,376,33.948178594501
42,sco,b48x72,376,33.493858858829874
42,sco,b48x96,376,33.67658664256852
42,sco,b48x120,376,34.506560743731434
42,sco,b72x96,376,32.679556182859685
42,sco,b72x120,376,33.466902249439684
42,sco,b96x120,376,33.90540944833333
45,sel,s24,656,46.9142547188105
45,sel,s48,656,44.804688285603206
45,sel,s72,656,44.237544528308916
45,sel,s96,656,47.648346695722786
45,sel,s120,656,48.66936039708893
45,sel,b24x48,656,45.5945535591474
45,sel,b24x72,656,45.14277317920976
45,sel,b24x96,656,46.61651542546953
45,sel,b24x120,656,46.59851731381945
45,sel,b48x72,656,44.115109507689006
45,sel,b48x96,656,45.509022902752754
45,sel,b48x120,656,45.50621272363688
45,sel,b72x96,656,45.41629305083806
45,sel,b72x120,656,45.69480720642768
45,sel,b96x120,656,47.51906593621664
45,sco,s24,376,34.697257434706586
45,sco,s48,376,35.03281945366107
45,sco,s72,376,33.04530149000551
45,sco,s96,376,33.57686228804814
45,sco,s120,376,35.50902880176665
45,sco,b24x48,376,34.72863445955642
45,sco,b24x72,376,33.62747109466743
45,sco,b24x96,376,33.55467680349396
45,sco,b24x120,376,34.34669740541915
45,sco,b48x72,376,33.89173466816263
45,sco,b48x96,376,33.87251071632921
45,sco,b48x120,376,34.76898758515914
45,sco,b72x96,376,33.00010213108388
45,sco,b72x120,376,33.85814159027527
45,sco,b96x120,376,34.021714406479276
48,sel,s24,653,46.15979248171362
48,sel,s48,653,44.6184346980322
48,sel,s72,653,44.27008730197888
48,sel,s96,653,48.117267144083684
48,sel,s120,653,49.171004892855095
48,sel,b24x48,653,45.11191446383678
48,sel,b24x72,653,44.835722049521806
48,sel,b24x96,653,46.51789293900228
48,sel,b24x120,653,46.6516667706712
48,sel,b48x72,653,44.074514904374574
